timestamp,user_id,ip_address,country,action,status,resource,risk_score,scenario
2024-02-13 13:45:18,user_005,169.16.230.68,Brasil,access,success,api,0,normal
2024-02-13 13:48:24,user_015,188.78.89.66,Mexico,access,success,dashboard,0,normal
2024-02-13 16:00:46,user_011,164.56.166.59,Mexico,access,success,login,0,normal
2024-02-13 17:04:52,user_010,173.18.47.197,Colombia,access,success,login,0,normal
2024-02-13 17:48:10,user_006,173.202.51.87,Argentina,access,success,file_storage,0,normal
2024-02-13 18:05:18,user_001,151.140.125.58,Argentina,access,success,api,0,normal
2024-02-13 18:44:05,user_015,188.78.89.66,Mexico,access,success,login,0,normal
2024-02-13 18:59:56,user_015,188.78.89.66,Mexico,access,success,dashboard,0,normal
2024-02-13 19:23:35,user_010,173.18.47.197,Colombia,access,success,dashboard,0,normal
2024-02-13 19:59:20,user_030,171.232.199.201,Colombia,access,success,api,0,normal
2024-02-14 09:34:06,user_026,177.47.173.99,Mexico,access,success,dashboard,0,normal
2024-02-14 10:15:37,user_005,169.16.230.68,Brasil,access,success,api,0,normal
2024-02-14 10:24:34,user_002,181.224.41.154,Colombia,access,success,dashboard,0,normal
2024-02-14 11:08:50,user_002,181.224.41.154,Colombia,access,success,api,0,normal
2024-02-14 11:56:16,user_014,168.225.99.162,Brasil,access,success,dashboard,0,normal
2024-02-14 14:15:11,user_014,168.225.99.162,Brasil,access,success,file_storage,0,normal
2024-02-14 14:56:53,user_003,158.192.78.42,Colombia,access,success,dashboard,0,normal
2024-02-14 14:57:20,user_017,195.118.110.207,Argentina,access,success,dashboard,0,normal
2024-02-14 15:02:05,user_005,169.16.230.68,Brasil,access,success,login,0,normal
2024-02-14 15:47:55,user_025,178.250.128.176,Colombia,access,success,login,0,normal
2024-02-14 15:57:24,user_027,159.134.57.185,Argentina,access,success,login,0,normal
2024-02-14 17:09:48,user_002,181.224.41.154,Colombia,access,success,login,0,normal
2024-02-14 17:27:43,user_018,159.210.112.169,Argentina,access,success,api,0,normal
2024-02-14 17:35:53,user_014,168.225.99.162,Brasil,access,success,dashboard,0,normal
2024-02-14 17:36:19,user_001,151.140.125.58,Argentina,access,success,file_storage,0,normal
2024-02-14 18:31:28,user_008,186.9.145.243,Colombia,access,success,login,0,normal
2024-02-14 18:35:45,user_011,164.56.166.59,Mexico,access,success,login,0,normal
2024-02-14 18:47:53,user_025,178.250.128.176,Colombia,access,success,login,0,normal
2024-02-14 19:32:07,user_007,197.9.52.104,España,access,failed,file_storage,20,normal
2024-02-14 19:44:57,user_011,164.56.166.59,Mexico,access,success,dashboard,0,normal
2024-02-14 19:52:08,user_007,197.9.52.104,España,access,success,login,0,normal
2024-02-15 00:00:00,user_021,3.107.220.133,China,login_attempt,failed,billing,90,brute_force
2024-02-15 00:00:08,user_021,3.107.220.133,China,login_attempt,failed,admin_panel,90,brute_force
2024-02-15 00:00:15,user_021,3.107.220.133,China,login_attempt,failed,admin_panel,90,brute_force
2024-02-15 00:00:16,user_021,3.107.220.133,China,login_attempt,failed,database,90,brute_force
2024-02-15 00:00:28,user_021,3.107.220.133,China,login_attempt,failed,database,90,brute_force
2024-02-15 00:00:36,user_021,3.107.220.133,China,login_attempt,failed,admin_panel,100,brute_force
2024-02-15 00:00:42,user_021,3.107.220.133,China,login_attempt,failed,billing,100,brute_force
2024-02-15 00:00:44,user_021,3.107.220.133,China,login_attempt,failed,admin_panel,100,brute_force
2024-02-15 00:00:45,user_021,3.107.220.133,China,login_attempt,failed,billing,100,brute_force
2024-02-15 00:00:49,user_021,3.107.220.133,China,login_attempt,failed,database,100,brute_force
2024-02-15 00:00:50,user_021,3.107.220.133,China,login_attempt,failed,database,90,brute_force
2024-02-15 00:00:51,user_021,3.107.220.133,China,login_attempt,failed,database,100,brute_force
2024-02-15 00:00:54,user_021,3.107.220.133,China,login_attempt,failed,database,100,brute_force
2024-02-15 00:00:54,user_021,3.107.220.133,China,login_attempt,failed,billing,100,brute_force
2024-02-15 00:01:10,user_021,3.107.220.133,China,login_attempt,failed,admin_panel,100,brute_force
2024-02-15 00:01:36,user_021,3.107.220.133,China,login_attempt,failed,admin_panel,100,brute_force
2024-02-15 00:01:54,user_021,3.107.220.133,China,login_attempt,failed,database,100,brute_force
2024-02-15 00:02:12,user_021,3.107.220.133,China,login_attempt,failed,billing,100,brute_force
2024-02-15 00:02:56,user_021,3.107.220.133,China,login_attempt,failed,admin_panel,100,brute_force
2024-02-15 00:03:15,user_021,3.107.220.133,China,login_attempt,failed,admin_panel,100,brute_force
2024-02-15 00:04:00,user_021,3.107.220.133,China,login_attempt,failed,database,100,brute_force
2024-02-15 00:04:02,user_021,3.107.220.133,China,login_attempt,failed,admin_panel,100,brute_force
2024-02-15 00:04:54,user_021,3.107.220.133,China,login_attempt,failed,database,100,brute_force
2024-02-15 08:52:44,user_014,168.225.99.162,Brasil,access,failed,file_storage,20,normal
2024-02-15 08:55:23,user_025,178.250.128.176,Colombia,access,success,file_storage,0,normal
2024-02-15 11:36:31,user_016,176.156.118.57,España,access,success,dashboard,0,normal
2024-02-15 11:45:02,user_014,168.225.99.162,Brasil,access,success,dashboard,0,normal
2024-02-15 12:04:06,user_011,164.56.166.59,Mexico,access,success,dashboard,0,normal
2024-02-15 12:07:34,user_014,168.225.99.162,Brasil,access,success,file_storage,0,normal
2024-02-15 12:16:44,user_025,178.250.128.176,Colombia,access,success,file_storage,0,normal
2024-02-15 14:43:38,user_016,176.156.118.57,España,access,success,dashboard,0,normal
2024-02-15 14:52:14,user_030,171.232.199.201,Colombia,access,success,api,0,normal
2024-02-15 15:57:39,user_008,186.9.145.243,Colombia,access,success,login,0,normal
2024-02-15 16:02:24,user_010,173.18.47.197,Colombia,access,success,dashboard,0,normal
2024-02-15 18:31:06,user_010,173.18.47.197,Colombia,access,success,dashboard,0,normal
2024-02-15 19:00:07,user_013,196.149.226.196,Brasil,access,success,file_storage,0,normal
2024-02-15 19:38:57,user_010,173.18.47.197,Colombia,access,success,file_storage,0,normal
2024-02-16 00:00:00,user_020,33.42.77.230,Iran,login_attempt,failed,billing,90,brute_force
2024-02-16 00:00:08,user_020,33.42.77.230,Iran,login_attempt,failed,billing,90,brute_force
2024-02-16 00:00:26,user_020,33.42.77.230,Iran,login_attempt,failed,database,90,brute_force
2024-02-16 00:00:27,user_020,33.42.77.230,Iran,login_attempt,failed,database,90,brute_force
2024-02-16 00:00:30,user_020,33.42.77.230,Iran,login_attempt,failed,billing,100,brute_force
2024-02-16 00:00:40,user_020,33.42.77.230,Iran,login_attempt,failed,admin_panel,90,brute_force
2024-02-16 00:00:48,user_020,33.42.77.230,Iran,login_attempt,failed,database,100,brute_force
2024-02-16 00:00:55,user_020,33.42.77.230,Iran,login_attempt,failed,billing,90,brute_force
2024-02-16 00:01:12,user_020,33.42.77.230,Iran,login_attempt,failed,database,100,brute_force
2024-02-16 00:01:30,user_020,33.42.77.230,Iran,login_attempt,failed,database,100,brute_force
2024-02-16 00:01:45,user_020,33.42.77.230,Iran,login_attempt,failed,admin_panel,100,brute_force
2024-02-16 00:01:52,user_020,33.42.77.230,Iran,login_attempt,failed,database,100,brute_force
2024-02-16 00:01:57,user_020,33.42.77.230,Iran,login_attempt,failed,database,100,brute_force
2024-02-16 00:02:01,user_020,33.42.77.230,Iran,login_attempt,failed,billing,100,brute_force
2024-02-16 00:02:24,user_020,33.42.77.230,Iran,login_attempt,failed,billing,100,brute_force
2024-02-16 08:09:40,user_028,199.228.109.48,Mexico,access,success,login,0,normal
2024-02-16 08:41:59,user_029,183.159.52.198,Argentina,access,success,file_storage,0,normal
2024-02-16 09:01:34,user_028,199.228.109.48,Mexico,access,success,login,0,normal
2024-02-16 09:31:21,user_006,173.202.51.87,Argentina,access,success,dashboard,0,normal
2024-02-16 10:49:41,user_003,158.192.78.42,Colombia,access,success,file_storage,0,normal
2024-02-16 12:00:57,user_017,195.118.110.207,Argentina,access,success,dashboard,0,normal
2024-02-16 12:49:05,user_013,196.149.226.196,Brasil,access,success,dashboard,0,normal
2024-02-16 14:02:05,user_012,166.120.207.62,Brasil,access,success,file_storage,0,normal
2024-02-16 15:00:20,user_027,159.134.57.185,Argentina,access,success,file_storage,0,normal
2024-02-16 15:01:44,user_030,171.232.199.201,Colombia,access,success,dashboard,0,normal
2024-02-16 16:07:28,user_015,188.78.89.66,Mexico,access,success,dashboard,0,normal
2024-02-16 17:14:45,user_010,173.18.47.197,Colombia,access,success,api,0,normal
2024-02-16 17:27:40,user_002,181.224.41.154,Colombia,access,success,file_storage,0,normal
2024-02-16 17:42:32,user_008,186.9.145.243,Colombia,access,success,api,0,normal
2024-02-16 18:18:17,user_026,177.47.173.99,Mexico,access,success,login,0,normal
2024-02-16 19:05:11,user_025,178.250.128.176,Colombia,access,success,api,0,normal
2024-02-16 19:06:58,user_017,195.118.110.207,Argentina,access,success,file_storage,0,normal
2024-02-16 19:49:39,user_003,158.192.78.42,Colombia,access,success,dashboard,0,normal
2024-02-16 19:59:41,user_027,159.134.57.185,Argentina,access,success,dashboard,0,normal
2024-02-19 08:40:09,user_014,168.225.99.162,Brasil,access,success,dashboard,0,normal
2024-02-19 09:21:10,user_003,158.192.78.42,Colombia,access,success,file_storage,0,normal
2024-02-19 09:48:14,user_027,159.134.57.185,Argentina,access,success,dashboard,0,normal
2024-02-19 10:27:01,user_015,188.78.89.66,Mexico,access,success,dashboard,0,normal
2024-02-19 10:39:54,user_003,158.192.78.42,Colombia,access,success,file_storage,0,normal
2024-02-19 11:08:09,user_002,181.224.41.154,Colombia,access,success,login,0,normal
2024-02-19 12:14:23,user_001,151.140.125.58,Argentina,access,success,dashboard,0,normal
2024-02-19 12:28:11,user_007,197.9.52.104,España,access,success,login,0,normal
2024-02-19 13:29:06,user_013,196.149.226.196,Brasil,access,success,dashboard,0,normal
2024-02-19 13:32:05,user_007,197.9.52.104,España,access,success,login,0,normal
2024-02-19 14:02:00,user_014,168.225.99.162,Brasil,access,success,api,0,normal
2024-02-19 14:35:45,user_016,176.156.118.57,España,access,success,api,0,normal
2024-02-19 15:00:14,user_013,196.149.226.196,Brasil,access,success,login,0,normal
2024-02-19 15:22:28,user_012,166.120.207.62,Brasil,access,success,dashboard,0,normal
2024-02-19 16:07:55,user_006,173.202.51.87,Argentina,access,success,file_storage,0,normal
2024-02-19 16:09:46,user_025,178.250.128.176,Colombia,access,success,api,0,normal
2024-02-19 16:24:44,user_014,168.225.99.162,Brasil,access,success,api,0,normal
2024-02-19 17:54:19,user_024,188.210.120.8,España,access,success,api,0,normal
2024-02-19 18:22:17,user_011,164.56.166.59,Mexico,access,success,dashboard,0,normal
2024-02-19 18:39:47,user_025,178.250.128.176,Colombia,access,success,login,0,normal
2024-02-19 19:54:35,user_015,188.78.89.66,Mexico,access,success,file_storage,0,normal
2024-02-20 09:05:45,user_029,183.159.52.198,Argentina,access,success,file_storage,0,normal
2024-02-20 09:58:24,user_014,168.225.99.162,Brasil,access,success,api,0,normal
2024-02-20 10:23:48,user_001,151.140.125.58,Argentina,access,success,dashboard,0,normal
2024-02-20 11:07:59,user_007,197.9.52.104,España,access,success,file_storage,0,normal
2024-02-20 11:40:58,user_013,196.149.226.196,Brasil,access,success,dashboard,0,normal
2024-02-20 12:40:27,user_030,171.232.199.201,Colombia,access,success,file_storage,0,normal
2024-02-20 13:14:24,user_004,176.213.68.100,Colombia,access,success,dashboard,0,normal
2024-02-20 13:56:03,user_008,186.9.145.243,Colombia,access,success,dashboard,0,normal
2024-02-20 15:06:08,user_004,176.213.68.100,Colombia,access,failed,api,20,normal
2024-02-20 15:25:41,user_009,168.134.187.117,España,access,success,dashboard,0,normal
2024-02-20 16:38:55,user_018,159.210.112.169,Argentina,access,success,file_storage,0,normal
2024-02-20 16:52:39,user_026,177.47.173.99,Mexico,access,success,file_storage,0,normal
2024-02-20 18:25:07,user_013,196.149.226.196,Brasil,access,success,api,0,normal
2024-02-20 18:54:56,user_017,195.118.110.207,Argentina,access,success,api,0,normal
2024-02-20 19:41:00,user_015,188.78.89.66,Mexico,access,success,api,0,normal
2024-02-20 19:47:22,user_028,199.228.109.48,Mexico,access,success,dashboard,0,normal
2024-02-21 08:15:02,user_006,173.202.51.87,Argentina,access,success,file_storage,0,normal
2024-02-21 09:04:00,user_018,159.210.112.169,Argentina,access,success,dashboard,0,normal
2024-02-21 09:31:12,user_009,168.134.187.117,España,access,failed,login,20,normal
2024-02-21 10:24:13,user_014,168.225.99.162,Brasil,access,success,login,0,normal
2024-02-21 10:38:31,user_012,166.120.207.62,Brasil,access,success,login,0,normal
2024-02-21 11:21:35,user_030,171.232.199.201,Colombia,access,success,dashboard,0,normal
2024-02-21 11:39:32,user_027,159.134.57.185,Argentina,access,success,file_storage,0,normal
2024-02-21 11:53:39,user_008,186.9.145.243,Colombia,access,success,api,0,normal
2024-02-21 12:36:53,user_012,166.120.207.62,Brasil,access,success,file_storage,0,normal
2024-02-21 12:55:50,user_014,168.225.99.162,Brasil,access,success,file_storage,0,normal
2024-02-21 13:08:18,user_026,177.47.173.99,Mexico,access,success,login,0,normal
2024-02-21 13:26:36,user_006,173.202.51.87,Argentina,access,success,file_storage,0,normal
2024-02-21 13:42:02,user_027,159.134.57.185,Argentina,access,success,file_storage,0,normal
2024-02-21 13:56:48,user_018,159.210.112.169,Argentina,access,success,login,0,normal
2024-02-21 14:21:04,user_017,195.118.110.207,Argentina,access,success,api,0,normal
2024-02-21 14:21:51,user_010,173.18.47.197,Colombia,access,success,file_storage,0,normal
2024-02-21 15:55:15,user_014,168.225.99.162,Brasil,access,success,file_storage,0,normal
2024-02-21 16:00:47,user_008,186.9.145.243,Colombia,access,success,login,0,normal
2024-02-21 17:08:55,user_003,158.192.78.42,Colombia,access,success,api,0,normal
2024-02-21 17:55:49,user_007,197.9.52.104,España,access,success,file_storage,0,normal
2024-02-21 18:59:02,user_016,176.156.118.57,España,access,success,dashboard,0,normal
2024-02-21 19:09:13,user_030,171.232.199.201,Colombia,access,success,api,0,normal
2024-02-22 08:36:22,user_005,169.16.230.68,Brasil,access,success,api,0,normal
2024-02-22 09:05:01,user_017,195.118.110.207,Argentina,access,failed,file_storage,20,normal
2024-02-22 10:00:10,user_016,176.156.118.57,España,access,success,dashboard,0,normal
2024-02-22 10:21:15,user_011,164.56.166.59,Mexico,access,success,login,0,normal
2024-02-22 10:53:33,user_018,159.210.112.169,Argentina,access,success,dashboard,0,normal
2024-02-22 11:09:17,user_027,159.134.57.185,Argentina,access,success,login,0,normal
2024-02-22 12:11:53,user_012,166.120.207.62,Brasil,access,success,dashboard,0,normal
2024-02-22 12:27:52,user_014,168.225.99.162,Brasil,access,success,file_storage,0,normal
2024-02-22 14:04:34,user_014,168.225.99.162,Brasil,access,success,file_storage,0,normal
2024-02-22 14:05:46,user_025,178.250.128.176,Colombia,access,success,dashboard,0,normal
2024-02-22 16:53:44,user_007,197.9.52.104,España,access,success,file_storage,0,normal
2024-02-22 17:13:52,user_012,166.120.207.62,Brasil,access,success,api,0,normal
2024-02-22 18:45:20,user_001,151.140.125.58,Argentina,access,success,dashboard,0,normal
2024-02-22 18:47:58,user_030,171.232.199.201,Colombia,access,success,api,0,normal
2024-02-22 19:04:04,user_017,195.118.110.207,Argentina,access,success,file_storage,0,normal
2024-02-23 10:24:49,user_012,166.120.207.62,Brasil,access,success,file_storage,0,normal
2024-02-23 11:15:37,user_027,159.134.57.185,Argentina,access,success,file_storage,0,normal
2024-02-23 13:44:32,user_025,178.250.128.176,Colombia,access,success,api,0,normal
2024-02-23 14:16:21,user_010,173.18.47.197,Colombia,access,failed,file_storage,20,normal
2024-02-23 14:26:56,user_030,171.232.199.201,Colombia,access,success,file_storage,0,normal
2024-02-23 15:19:29,user_005,169.16.230.68,Brasil,access,success,api,0,normal
2024-02-23 16:44:10,user_026,177.47.173.99,Mexico,access,success,file_storage,0,normal
2024-02-23 16:49:55,user_029,183.159.52.198,Argentina,access,success,api,0,normal
2024-02-23 17:26:26,user_010,173.18.47.197,Colombia,access,success,login,0,normal
2024-02-23 17:32:51,user_013,196.149.226.196,Brasil,access,success,api,0,normal
2024-02-23 18:15:42,user_001,151.140.125.58,Argentina,access,success,login,0,normal
2024-02-23 18:31:59,user_009,168.134.187.117,España,access,success,login,0,normal
2024-02-23 18:57:07,user_015,188.78.89.66,Mexico,access,success,dashboard,0,normal
2024-02-23 19:06:42,user_015,188.78.89.66,Mexico,access,success,login,0,normal
2024-02-23 19:33:23,user_026,177.47.173.99,Mexico,access,success,api,0,normal
2024-02-26 08:21:22,user_007,197.9.52.104,España,access,success,api,0,normal
2024-02-26 08:33:30,user_005,169.16.230.68,Brasil,access,success,login,0,normal
2024-02-26 09:03:57,user_017,195.118.110.207,Argentina,access,success,login,0,normal
2024-02-26 09:30:37,user_011,164.56.166.59,Mexico,access,success,file_storage,0,normal
2024-02-26 09:46:44,user_017,195.118.110.207,Argentina,access,success,dashboard,0,normal
2024-02-26 11:42:21,user_007,197.9.52.104,España,access,success,api,0,normal
2024-02-26 11:52:58,user_001,151.140.125.58,Argentina,access,success,file_storage,0,normal
2024-02-26 12:45:17,user_016,176.156.118.57,España,access,success,login,0,normal
2024-02-26 13:17:13,user_016,176.156.118.57,España,access,success,file_storage,0,normal
2024-02-26 13:36:23,user_027,159.134.57.185,Argentina,access,success,api,0,normal
2024-02-26 13:49:10,user_002,181.224.41.154,Colombia,access,success,login,0,normal
2024-02-26 14:06:50,user_015,188.78.89.66,Mexico,access,success,login,0,normal
2024-02-26 15:22:05,user_011,164.56.166.59,Mexico,access,success,api,0,normal
2024-02-26 15:37:17,user_001,151.140.125.58,Argentina,access,success,login,0,normal
2024-02-26 17:02:46,user_002,181.224.41.154,Colombia,access,success,api,0,normal
2024-02-26 17:45:04,user_009,168.134.187.117,España,access,success,login,0,normal
2024-02-26 17:53:16,user_007,197.9.52.104,España,access,success,dashboard,0,normal
2024-02-26 18:20:53,user_001,151.140.125.58,Argentina,access,success,login,0,normal
2024-02-26 18:34:40,user_006,173.202.51.87,Argentina,access,success,file_storage,0,normal
2024-02-26 18:44:14,user_008,186.9.145.243,Colombia,access,success,api,0,normal
2024-02-26 19:20:04,user_030,171.232.199.201,Colombia,access,success,dashboard,0,normal
2024-02-27 08:17:58,user_013,196.149.226.196,Brasil,access,success,file_storage,0,normal
2024-02-27 08:47:08,user_016,176.156.118.57,España,access,success,login,0,normal
2024-02-27 09:21:01,user_001,151.140.125.58,Argentina,access,success,dashboard,0,normal
2024-02-27 09:22:54,user_002,181.224.41.154,Colombia,access,success,api,0,normal
2024-02-27 09:26:04,user_028,199.228.109.48,Mexico,access,success,login,0,normal
2024-02-27 10:27:38,user_010,173.18.47.197,Colombia,access,success,login,0,normal
2024-02-27 10:55:57,user_010,173.18.47.197,Colombia,access,success,api,0,normal
2024-02-27 12:00:06,user_015,188.78.89.66,Mexico,access,success,file_storage,0,normal
2024-02-27 12:54:45,user_003,158.192.78.42,Colombia,access,success,dashboard,0,normal
2024-02-27 14:55:29,user_017,195.118.110.207,Argentina,access,success,login,0,normal
2024-02-27 16:25:22,user_007,197.9.52.104,España,access,success,api,0,normal
2024-02-27 17:32:36,user_018,159.210.112.169,Argentina,access,success,file_storage,0,normal
2024-02-27 18:05:47,user_028,199.228.109.48,Mexico,access,success,login,0,normal
2024-02-28 09:32:41,user_007,197.9.52.104,España,access,success,api,0,normal
2024-02-28 10:19:47,user_006,173.202.51.87,Argentina,access,success,file_storage,0,normal
2024-02-28 11:01:42,user_001,151.140.125.58,Argentina,access,success,dashboard,0,normal
2024-02-28 11:29:22,user_003,158.192.78.42,Colombia,access,success,dashboard,0,normal
2024-02-28 11:46:47,user_014,168.225.99.162,Brasil,access,success,dashboard,0,normal
2024-02-28 12:05:54,user_001,151.140.125.58,Argentina,access,success,dashboard,0,normal
2024-02-28 12:40:54,user_015,188.78.89.66,Mexico,access,success,login,0,normal
2024-02-28 12:51:10,user_024,188.210.120.8,España,access,success,api,0,normal
2024-02-28 14:05:37,user_016,176.156.118.57,España,access,success,file_storage,0,normal
2024-02-28 14:07:48,user_011,164.56.166.59,Mexico,access,success,api,0,normal
2024-02-28 14:21:52,user_002,181.224.41.154,Colombia,access,success,file_storage,0,normal
2024-02-28 16:46:50,user_013,196.149.226.196,Brasil,access,success,api,0,normal
2024-02-28 18:49:44,user_024,188.210.120.8,España,access,success,dashboard,0,normal
2024-02-28 18:53:55,user_002,181.224.41.154,Colombia,access,success,login,0,normal
2024-02-28 19:05:41,user_028,199.228.109.48,Mexico,access,success,file_storage,0,normal
2024-02-28 19:45:29,user_027,159.134.57.185,Argentina,access,success,dashboard,0,normal
2024-02-29 08:17:35,user_013,196.149.226.196,Brasil,access,success,login,0,normal
2024-02-29 12:41:04,user_014,168.225.99.162,Brasil,access,success,api,0,normal
2024-02-29 12:50:50,user_001,151.140.125.58,Argentina,access,success,dashboard,0,normal
2024-02-29 13:35:50,user_008,186.9.145.243,Colombia,access,success,api,0,normal
2024-02-29 14:41:05,user_005,169.16.230.68,Brasil,access,failed,login,20,normal
2024-02-29 14:44:09,user_001,151.140.125.58,Argentina,access,success,dashboard,0,normal
2024-02-29 15:23:30,user_024,188.210.120.8,España,access,success,login,0,normal
2024-02-29 16:06:26,user_025,178.250.128.176,Colombia,access,success,file_storage,0,normal
2024-02-29 16:24:12,user_009,168.134.187.117,España,access,success,dashboard,0,normal
2024-02-29 16:47:46,user_003,158.192.78.42,Colombia,access,success,login,0,normal
2024-02-29 17:31:25,user_015,188.78.89.66,Mexico,access,success,login,0,normal
2024-02-29 19:46:27,user_016,176.156.118.57,España,access,success,api,0,normal
2024-03-01 09:18:39,user_007,197.9.52.104,España,access,success,login,0,normal
2024-03-01 09:57:56,user_018,159.210.112.169,Argentina,access,success,dashboard,0,normal
2024-03-01 10:25:20,user_028,199.228.109.48,Mexico,access,success,login,0,normal
2024-03-01 10:26:31,user_001,151.140.125.58,Argentina,access,success,file_storage,0,normal
2024-03-01 10:51:51,user_001,151.140.125.58,Argentina,access,success,dashboard,0,normal
2024-03-01 10:58:00,user_018,159.210.112.169,Argentina,access,success,api,0,normal
2024-03-01 13:06:43,user_002,181.224.41.154,Colombia,access,success,api,0,normal
2024-03-01 13:28:53,user_010,173.18.47.197,Colombia,access,success,api,0,normal
2024-03-01 13:29:45,user_024,188.210.120.8,España,access,success,file_storage,0,normal
2024-03-01 14:58:34,user_026,177.47.173.99,Mexico,access,success,dashboard,0,normal
2024-03-01 15:19:05,user_006,173.202.51.87,Argentina,access,success,file_storage,0,normal
2024-03-01 15:24:00,user_012,166.120.207.62,Brasil,access,success,file_storage,0,normal
2024-03-01 16:16:52,user_018,159.210.112.169,Argentina,access,success,file_storage,0,normal
2024-03-01 16:17:51,user_009,168.134.187.117,España,access,success,login,0,normal
2024-03-01 17:20:01,user_002,181.224.41.154,Colombia,access,success,dashboard,0,normal
2024-03-01 18:16:47,user_008,186.9.145.243,Colombia,access,success,login,0,normal
2024-03-01 18:19:14,user_001,151.140.125.58,Argentina,access,success,dashboard,0,normal
2024-03-01 18:23:23,user_003,158.192.78.42,Colombia,access,success,file_storage,0,normal
2024-03-01 18:27:20,user_008,186.9.145.243,Colombia,access,success,login,0,normal
2024-03-01 19:15:55,user_008,186.9.145.243,Colombia,access,success,api,0,normal
2024-03-01 19:28:41,user_018,159.210.112.169,Argentina,access,success,file_storage,0,normal
2024-03-01 19:32:17,user_010,173.18.47.197,Colombia,access,success,file_storage,0,normal
2024-03-03 03:50:10,user_028,199.228.109.48,Mexico,access,success,billing,40,compromised_account
2024-03-04 08:16:24,user_003,158.192.78.42,Colombia,access,success,dashboard,0,normal
2024-03-04 09:28:51,user_001,151.140.125.58,Argentina,access,success,login,0,normal
2024-03-04 09:30:15,user_013,196.149.226.196,Brasil,access,success,api,0,normal
2024-03-04 11:34:07,user_016,176.156.118.57,España,access,success,login,0,normal
2024-03-04 13:25:32,user_005,169.16.230.68,Brasil,access,success,login,0,normal
2024-03-04 13:28:39,user_015,188.78.89.66,Mexico,access,success,file_storage,0,normal
2024-03-04 13:37:43,user_012,166.120.207.62,Brasil,access,success,file_storage,0,normal
2024-03-04 14:58:46,user_005,169.16.230.68,Brasil,access,success,api,0,normal
2024-03-04 15:07:02,user_017,195.118.110.207,Argentina,access,success,login,0,normal
2024-03-04 15:22:42,user_006,173.202.51.87,Argentina,access,success,file_storage,0,normal
2024-03-04 16:21:58,user_014,168.225.99.162,Brasil,access,success,file_storage,0,normal
2024-03-04 17:40:11,user_009,168.134.187.117,España,access,success,file_storage,0,normal
2024-03-04 17:49:48,user_029,183.159.52.198,Argentina,access,success,dashboard,0,normal
2024-03-04 18:42:22,user_004,176.213.68.100,Colombia,access,success,dashboard,0,normal
2024-03-05 08:04:19,user_011,164.56.166.59,Mexico,access,success,login,0,normal
2024-03-05 08:05:40,user_001,151.140.125.58,Argentina,access,success,file_storage,0,normal
2024-03-05 11:07:46,user_001,151.140.125.58,Argentina,access,success,dashboard,0,normal
2024-03-05 11:40:35,user_003,158.192.78.42,Colombia,access,success,api,0,normal
2024-03-05 12:29:42,user_010,173.18.47.197,Colombia,access,success,login,0,normal
2024-03-05 13:16:37,user_012,166.120.207.62,Brasil,access,success,login,0,normal
2024-03-05 13:17:50,user_004,176.213.68.100,Colombia,access,success,file_storage,0,normal
2024-03-05 13:52:43,user_029,183.159.52.198,Argentina,access,success,api,0,normal
2024-03-05 14:21:43,user_026,177.47.173.99,Mexico,access,success,api,0,normal
2024-03-05 14:45:22,user_018,159.210.112.169,Argentina,access,success,login,0,normal
2024-03-05 15:05:11,user_029,183.159.52.198,Argentina,access,success,api,0,normal
2024-03-05 15:23:21,user_016,176.156.118.57,España,access,success,api,0,normal
2024-03-05 15:31:14,user_011,164.56.166.59,Mexico,access,failed,dashboard,20,normal
2024-03-05 16:04:36,user_007,197.9.52.104,España,access,success,dashboard,0,normal
2024-03-05 17:26:18,user_017,195.118.110.207,Argentina,access,success,api,0,normal
2024-03-05 18:11:05,user_017,195.118.110.207,Argentina,access,success,dashboard,0,normal
2024-03-05 18:51:49,user_018,159.210.112.169,Argentina,access,success,login,0,normal
2024-03-06 08:21:29,user_007,197.9.52.104,España,access,failed,dashboard,20,normal
2024-03-06 09:12:38,user_017,195.118.110.207,Argentina,access,success,login,0,normal
2024-03-06 09:19:19,user_010,173.18.47.197,Colombia,access,success,api,0,normal
2024-03-06 09:40:29,user_029,183.159.52.198,Argentina,access,success,file_storage,0,normal
2024-03-06 09:57:36,user_005,169.16.230.68,Brasil,access,success,login,0,normal
2024-03-06 10:15:49,user_012,166.120.207.62,Brasil,access,success,file_storage,0,normal
2024-03-06 12:05:59,user_012,166.120.207.62,Brasil,access,success,dashboard,0,normal
2024-03-06 12:53:23,user_027,159.134.57.185,Argentina,access,success,login,0,normal
2024-03-06 14:02:42,user_026,177.47.173.99,Mexico,access,success,login,0,normal
2024-03-06 15:49:14,user_008,186.9.145.243,Colombia,access,success,login,0,normal
2024-03-06 16:34:41,user_024,188.210.120.8,España,access,success,dashboard,0,normal
2024-03-06 17:03:31,user_012,166.120.207.62,Brasil,access,success,api,0,normal
2024-03-06 17:47:59,user_028,199.228.109.48,Mexico,access,success,login,0,normal
2024-03-06 18:14:01,user_027,159.134.57.185,Argentina,access,success,dashboard,0,normal
2024-03-07 08:43:32,user_015,188.78.89.66,Mexico,access,success,dashboard,0,normal
2024-03-07 09:01:04,user_005,169.16.230.68,Brasil,access,success,dashboard,0,normal
2024-03-07 10:01:25,user_005,169.16.230.68,Brasil,access,success,file_storage,0,normal
2024-03-07 10:32:31,user_012,166.120.207.62,Brasil,access,success,api,0,normal
2024-03-07 10:35:16,user_008,186.9.145.243,Colombia,access,success,dashboard,0,normal
